time,probability
31.530667,0.000000
31.552000,0.000000
31.573333,0.000000
31.594667,0.000000
31.616000,0.000000
31.637333,0.000000
31.658667,0.000000
31.680000,0.000000
31.701333,0.000000
31.722667,0.000000
31.744000,0.486752
31.765333,0.009075
31.786667,0.000000
31.808000,0.000000
31.829333,0.000000
31.850667,0.000000
31.872000,0.000000
31.893333,0.000000
31.914667,0.000000
31.936000,0.000000
31.957333,0.000000
31.978667,0.000111
32.000000,1.000000
32.021333,0.000111
32.042667,0.000000
32.064000,0.000000
32.085333,0.000000
32.106667,0.000000
32.128000,0.000000
32.149333,0.000000
32.170667,0.000000
32.192000,0.000000
32.213333,0.000000
32.234667,0.009075
32.256000,0.486752
32.277333,0.000000
32.298667,0.000000
32.320000,0.000000
32.341333,0.000000
32.362667,0.000000
32.384000,0.000000
32.405333,0.000000
32.426667,0.000000
32.448000,0.000000
32.469333,0.000000
32.490667,0.175131
32.512000,0.056135
32.533333,0.000000
32.554667,0.000000
32.576000,0.000000
32.597333,0.000000
32.618667,0.000000
32.640000,0.000000
32.661333,0.000000
32.682667,0.000000
32.704000,0.000000
32.725333,0.000005
32.746667,0.800737
32.768000,0.001534
32.789333,0.000000
32.810667,0.000000
32.832000,0.000000
32.853333,0.000000
32.874667,0.000000
32.896000,0.000000
32.917333,0.000000
32.938667,0.000000
32.960000,0.000000
32.981333,0.000941
33.002667,0.867428
33.024000,0.000000
33.045333,0.000000
33.066667,0.000000
33.088000,0.000000
33.109333,0.000000
33.130667,0.000000
33.152000,0.000000
33.173333,0.000000
33.194667,0.000000
33.216000,0.000000
33.237333,0.040401
33.258667,0.222635
33.280000,0.000000
33.301333,0.000000
33.322667,0.000000
33.344000,0.000000
33.365333,0.000000
33.386667,0.000000
33.408000,0.000000
33.429333,0.000000
33.450667,0.000000
33.472000,0.000000
33.493333,0.411112
33.514667,0.013538
33.536000,0.000000
33.557333,0.000000
33.578667,0.000000
33.600000,0.000000
33.621333,0.000000
33.642667,0.000000
33.664000,0.000000
33.685333,0.000000
33.706667,0.000000
33.728000,0.000063
33.749333,0.991151
33.770667,0.000195
33.792000,0.000000
33.813333,0.000000
33.834667,0.000000
33.856000,0.000000
33.877333,0.000000
33.898667,0.000000
33.920000,0.000000
33.941333,0.000000
33.962667,0.000000
33.984000,0.005976
34.005333,0.566154
34.026667,0.000000
34.048000,0.000000
34.069333,0.000000
34.090667,0.000000
34.112000,0.000000
34.133333,0.000000
34.154667,0.000000
34.176000,0.000000
34.197333,0.000000
34.218667,0.000000
34.240000,0.135335
34.261333,0.076621
34.282667,0.000000
34.304000,0.000000
34.325333,0.000000
34.346667,0.000000
34.368000,0.000000
34.389333,0.000000
34.410667,0.000000
34.432000,0.000000
34.453333,0.000000
34.474667,0.000003
34.496000,0.726149
34.517333,0.002457
34.538667,0.000000
34.560000,0.000000
34.581333,0.000000
34.602667,0.000000
34.624000,0.000000
34.645333,0.000000
34.666667,0.000000
34.688000,0.000000
34.709333,0.000000
34.730667,0.000567
34.752000,0.923116
34.773333,0.000000
34.794667,0.000000
34.816000,0.000000
34.837333,0.000000
34.858667,0.000000
34.880000,0.000000
34.901333,0.000000
34.922667,0.000000
34.944000,0.000000
34.965333,0.000000
34.986667,0.028566
35.008000,0.278037
35.029333,0.000000
35.050667,0.000000
35.072000,0.000000
35.093333,0.000000
35.114667,0.000000
35.136000,0.000000
35.157333,0.000000
35.178667,0.000000
35.200000,0.000000
35.221333,0.000000
35.242667,0.341108
35.264000,0.019841
35.285333,0.000000
35.306667,0.000000
35.328000,0.000000
35.349333,0.000000
35.370667,0.000000
35.392000,0.000000
35.413333,0.000000
35.434667,0.000000
35.456000,0.000000
35.477333,0.000034
35.498667,0.965069
35.520000,0.000335
35.541333,0.000000
35.562667,0.000000
35.584000,0.000000
35.605333,0.000000
35.626667,0.000000
35.648000,0.000000
35.669333,0.000000
35.690667,0.000000
35.712000,0.000000
35.733333,0.003866
35.754667,0.646905
35.776000,0.000000
35.797333,0.000000
35.818667,0.000000
35.840000,0.000000
35.861333,0.000000
35.882667,0.000000
35.904000,0.000000
35.925333,0.000000
35.946667,0.000000
35.968000,0.000000
35.989333,0.102740
36.010667,0.102740
36.032000,0.000000
36.053333,0.000000
36.074667,0.000000
36.096000,0.000000
36.117333,0.000000
36.138667,0.000000
36.160000,0.000000
36.181333,0.000000
36.202667,0.000000
36.224000,0.000001
36.245333,0.646905
36.266667,0.003866
36.288000,0.000000
36.309333,0.000000
36.330667,0.000000
36.352000,0.000000
36.373333,0.000000
36.394667,0.000000
36.416000,0.000000
36.437333,0.000000
36.458667,0.000000
36.480000,0.000335
36.501333,0.965069
36.522667,0.000000
36.544000,0.000000
36.565333,0.000000
36.586667,0.000000
36.608000,0.000000
36.629333,0.000000
36.650667,0.000000
36.672000,0.000000
36.693333,0.000000
36.714667,0.000000
36.736000,0.019841
36.757333,0.341108
36.778667,0.000000
36.800000,0.000000
36.821333,0.000000
36.842667,0.000000
36.864000,0.000000
36.885333,0.000000
36.906667,0.000000
36.928000,0.000000
36.949333,0.000000
36.970667,0.000000
36.992000,0.278037
37.013333,0.028566
37.034667,0.000000
37.056000,0.000000
37.077333,0.000000
37.098667,0.000000
37.120000,0.000000
37.141333,0.000000
37.162667,0.000000
37.184000,0.000000
37.205333,0.000000
37.226667,0.000019
37.248000,0.923116
37.269333,0.000567
37.290667,0.000000
37.312000,0.000000
37.333333,0.000000
37.354667,0.000000
37.376000,0.000000
37.397333,0.000000
37.418667,0.000000
37.440000,0.000000
37.461333,0.000000
37.482667,0.002457
37.504000,0.726149
37.525333,0.000000
37.546667,0.000000
37.568000,0.000000
37.589333,0.000000
37.610667,0.000000
37.632000,0.000000
37.653333,0.000000
37.674667,0.000000
37.696000,0.000000
37.717333,0.000000
37.738667,0.076621
37.760000,0.135335
37.781333,0.000000
37.802667,0.000000
37.824000,0.000000
37.845333,0.000000
37.866667,0.000000
37.888000,0.000000
37.909333,0.000000
37.930667,0.000000
37.952000,0.000000
37.973333,0.000001
37.994667,0.566154
38.016000,0.005976
38.037333,0.000000
38.058667,0.000000
38.080000,0.000000
38.101333,0.000000
38.122667,0.000000
38.144000,0.000000
38.165333,0.000000
38.186667,0.000000
38.208000,0.000000
38.229333,0.000195
38.250667,0.991151
38.272000,0.000000
38.293333,0.000000
38.314667,0.000000
38.336000,0.000000
38.357333,0.000000
38.378667,0.000000
38.400000,0.000000
38.421333,0.000000
38.442667,0.000000
38.464000,0.000000
38.485333,0.013538
38.506667,0.411112
38.528000,0.000000
38.549333,0.000000
38.570667,0.000000
38.592000,0.000000
38.613333,0.000000
38.634667,0.000000
38.656000,0.000000
38.677333,0.000000
38.698667,0.000000
38.720000,0.000000
38.741333,0.222635
38.762667,0.040401
38.784000,0.000000
38.805333,0.000000
38.826667,0.000000
38.848000,0.000000
38.869333,0.000000
38.890667,0.000000
38.912000,0.000000
38.933333,0.000000
38.954667,0.000000
38.976000,0.000010
38.997333,0.867428
39.018667,0.000941
39.040000,0.000000
39.061333,0.000000
39.082667,0.000000
39.104000,0.000000
39.125333,0.000000
39.146667,0.000000
39.168000,0.000000
39.189333,0.000000
39.210667,0.000000
39.232000,0.001534
39.253333,0.800737
39.274667,0.000000
39.296000,0.000000
39.317333,0.000000
39.338667,0.000000
39.360000,0.000000
39.381333,0.000000
39.402667,0.000000
39.424000,0.000000
39.445333,0.000000
39.466667,0.000000
39.488000,0.056135
39.509333,0.175131
39.530667,0.000000
39.552000,0.000000
39.573333,0.000000
39.594667,0.000000
39.616000,0.000000
39.637333,0.000000
39.658667,0.000000
39.680000,0.000000
39.701333,0.000000
39.722667,0.000000
39.744000,0.486752
39.765333,0.009075
39.786667,0.000000
39.808000,0.000000
39.829333,0.000000
39.850667,0.000000
39.872000,0.000000
39.893333,0.000000
39.914667,0.000000
39.936000,0.000000
39.957333,0.000000
39.978667,0.000111
40.000000,1.000000
40.021333,0.000111
40.042667,0.000000
40.064000,0.000000
40.085333,0.000000
40.106667,0.000000
40.128000,0.000000
40.149333,0.000000
40.170667,0.000000
40.192000,0.000000
40.213333,0.000000
40.234667,0.009075
40.256000,0.486752
40.277333,0.000000
40.298667,0.000000
40.320000,0.000000
40.341333,0.000000
40.362667,0.000000
40.384000,0.000000
40.405333,0.000000
40.426667,0.000000
40.448000,0.000000
40.469333,0.000000
40.490667,0.175131
40.512000,0.056135
40.533333,0.000000
40.554667,0.000000
40.576000,0.000000
40.597333,0.000000
40.618667,0.000000
40.640000,0.000000
40.661333,0.000000
40.682667,0.000000
40.704000,0.000000
40.725333,0.000005
40.746667,0.800737
40.768000,0.001534
40.789333,0.000000
40.810667,0.000000
40.832000,0.000000
40.853333,0.000000
40.874667,0.000000
40.896000,0.000000
40.917333,0.000000
40.938667,0.000000
40.960000,0.000000
40.981333,0.000941
41.002667,0.867428
41.024000,0.000000
41.045333,0.000000
41.066667,0.000000
41.088000,0.000000
41.109333,0.000000
41.130667,0.000000
41.152000,0.000000
41.173333,0.000000
41.194667,0.000000
41.216000,0.000000
41.237333,0.040401
41.258667,0.222635
41.280000,0.000000
41.301333,0.000000
41.322667,0.000000
41.344000,0.000000
41.365333,0.000000
41.386667,0.000000
41.408000,0.000000
41.429333,0.000000
41.450667,0.000000
41.472000,0.000000
41.493333,0.411112
41.514667,0.013538
41.536000,0.000000
41.557333,0.000000
41.578667,0.000000
41.600000,0.000000
41.621333,0.000000
41.642667,0.000000
41.664000,0.000000
41.685333,0.000000
41.706667,0.000000
41.728000,0.000063
41.749333,0.991151
41.770667,0.000195
41.792000,0.000000
41.813333,0.000000
41.834667,0.000000
41.856000,0.000000
41.877333,0.000000
41.898667,0.000000
41.920000,0.000000
41.941333,0.000000
41.962667,0.000000
41.984000,0.005976
42.005333,0.566154
42.026667,0.000000
42.048000,0.000000
42.069333,0.000000
42.090667,0.000000
42.112000,0.000000
42.133333,0.000000
42.154667,0.000000
42.176000,0.000000
42.197333,0.000000
42.218667,0.000000
42.240000,0.135335
42.261333,0.076621
42.282667,0.000000
42.304000,0.000000
42.325333,0.000000
42.346667,0.000000
42.368000,0.000000
42.389333,0.000000
42.410667,0.000000
42.432000,0.000000
42.453333,0.000000
42.474667,0.000003
42.496000,0.726149
42.517333,0.002457
42.538667,0.000000
42.560000,0.000000
42.581333,0.000000
42.602667,0.000000
42.624000,0.000000
42.645333,0.000000
42.666667,0.000000
42.688000,0.000000
42.709333,0.000000
42.730667,0.000567
42.752000,0.923116
42.773333,0.000000
42.794667,0.000000
42.816000,0.000000
42.837333,0.000000
42.858667,0.000000
42.880000,0.000000
42.901333,0.000000
42.922667,0.000000
42.944000,0.000000
42.965333,0.000000
42.986667,0.028566
43.008000,0.278037
43.029333,0.000000
43.050667,0.000000
43.072000,0.000000
43.093333,0.000000
43.114667,0.000000
43.136000,0.000000
43.157333,0.000000
43.178667,0.000000
43.200000,0.000000
43.221333,0.000000
43.242667,0.341108
43.264000,0.019841
43.285333,0.000000
43.306667,0.000000
43.328000,0.000000
43.349333,0.000000
43.370667,0.000000
43.392000,0.000000
43.413333,0.000000
43.434667,0.000000
43.456000,0.000000
43.477333,0.000034
43.498667,0.965069
43.520000,0.000335
43.541333,0.000000
43.562667,0.000000
43.584000,0.000000
43.605333,0.000000
43.626667,0.000000
43.648000,0.000000
43.669333,0.000000
43.690667,0.000000
43.712000,0.000000
43.733333,0.003866
43.754667,0.646905
43.776000,0.000000
43.797333,0.000000
43.818667,0.000000
43.840000,0.000000
43.861333,0.000000
43.882667,0.000000
43.904000,0.000000
43.925333,0.000000
43.946667,0.000000
43.968000,0.000000
43.989333,0.102740
44.010667,0.102740
44.032000,0.000000
44.053333,0.000000
44.074667,0.000000
44.096000,0.000000
44.117333,0.000000
44.138667,0.000000
44.160000,0.000000
44.181333,0.000000
44.202667,0.000000
44.224000,0.000001
44.245333,0.646905
44.266667,0.003866
44.288000,0.000000
44.309333,0.000000
44.330667,0.000000
44.352000,0.000000
44.373333,0.000000
44.394667,0.000000
44.416000,0.000000
44.437333,0.000000
44.458667,0.000000
44.480000,0.000335
44.501333,0.965069
44.522667,0.000000
44.544000,0.000000
44.565333,0.000000
44.586667,0.000000
44.608000,0.000000
44.629333,0.000000
44.650667,0.000000
44.672000,0.000000
44.693333,0.000000
44.714667,0.000000
44.736000,0.019841
44.757333,0.341108
44.778667,0.000000
44.800000,0.000000
44.821333,0.000000
44.842667,0.000000
44.864000,0.000000
44.885333,0.000000
44.906667,0.000000
44.928000,0.000000
44.949333,0.000000
44.970667,0.000000
44.992000,0.278037
45.013333,0.028566
45.034667,0.000000
45.056000,0.000000
45.077333,0.000000
45.098667,0.000000
45.120000,0.000000
45.141333,0.000000
45.162667,0.000000
45.184000,0.000000
45.205333,0.000000
45.226667,0.000019
45.248000,0.923116
45.269333,0.000567
45.290667,0.000000
45.312000,0.000000
45.333333,0.000000
45.354667,0.000000
45.376000,0.000000
45.397333,0.000000
45.418667,0.000000
45.440000,0.000000
45.461333,0.000000
45.482667,0.002457
45.504000,0.726149
45.525333,0.000000
45.546667,0.000000
45.568000,0.000000
45.589333,0.000000
45.610667,0.000000
45.632000,0.000000
45.653333,0.000000
45.674667,0.000000
45.696000,0.000000
45.717333,0.000000
45.738667,0.076621
45.760000,0.135335
45.781333,0.000000
45.802667,0.000000
45.824000,0.000000
45.845333,0.000000
45.866667,0.000000
45.888000,0.000000
45.909333,0.000000
45.930667,0.000000
45.952000,0.000000
45.973333,0.000001
45.994667,0.566154
46.016000,0.005976
46.037333,0.000000
46.058667,0.000000
46.080000,0.000000
46.101333,0.000000
46.122667,0.000000
46.144000,0.000000
46.165333,0.000000
46.186667,0.000000
46.208000,0.000000
46.229333,0.000195
46.250667,0.991151
46.272000,0.000000
46.293333,0.000000
46.314667,0.000000
46.336000,0.000000
46.357333,0.000000
46.378667,0.000000
46.400000,0.000000
46.421333,0.000000
46.442667,0.000000
46.464000,0.000000
46.485333,0.013538
46.506667,0.411112
46.528000,0.000000
46.549333,0.000000
46.570667,0.000000
46.592000,0.000000
46.613333,0.000000
46.634667,0.000000
46.656000,0.000000
46.677333,0.000000
46.698667,0.000000
46.720000,0.000000
46.741333,0.222635
46.762667,0.040401
46.784000,0.000000
46.805333,0.000000
46.826667,0.000000
46.848000,0.000000
46.869333,0.000000
46.890667,0.000000
46.912000,0.000000
46.933333,0.000000
46.954667,0.000000
46.976000,0.000010
46.997333,0.867428
47.018667,0.000941
47.040000,0.000000
47.061333,0.000000
47.082667,0.000000
47.104000,0.000000
47.125333,0.000000
47.146667,0.000000
47.168000,0.000000
47.189333,0.000000
47.210667,0.000000
47.232000,0.001534
47.253333,0.800737
47.274667,0.000000
47.296000,0.000000
47.317333,0.000000
47.338667,0.000000
47.360000,0.000000
47.381333,0.000000
47.402667,0.000000
47.424000,0.000000
47.445333,0.000000
47.466667,0.000000
47.488000,0.056135
47.509333,0.175131
47.530667,0.000000
47.552000,0.000000
47.573333,0.000000
47.594667,0.000000
47.616000,0.000000
47.637333,0.000000
47.658667,0.000000
47.680000,0.000000
47.701333,0.000000
47.722667,0.000000
47.744000,0.486752
47.765333,0.009075
47.786667,0.000000
47.808000,0.000000
47.829333,0.000000
47.850667,0.000000
47.872000,0.000000
47.893333,0.000000
47.914667,0.000000
47.936000,0.000000
47.957333,0.000000
47.978667,0.000111
48.000000,1.000000
48.021333,0.000111
48.042667,0.000000
48.064000,0.000000
48.085333,0.000000
48.106667,0.000000
48.128000,0.000000
48.149333,0.000000
48.170667,0.000000
48.192000,0.000000
48.213333,0.000000
48.234667,0.009075
48.256000,0.486752
48.277333,0.000000
48.298667,0.000000
48.320000,0.000000
48.341333,0.000000
48.362667,0.000000
48.384000,0.000000
48.405333,0.000000
48.426667,0.000000
48.448000,0.000000
48.469333,0.000000
48.490667,0.175131
48.512000,0.056135
48.533333,0.000000
48.554667,0.000000
48.576000,0.000000
48.597333,0.000000
48.618667,0.000000
48.640000,0.000000
48.661333,0.000000
48.682667,0.000000
48.704000,0.000000
48.725333,0.000005
48.746667,0.800737
48.768000,0.001534
48.789333,0.000000
48.810667,0.000000
48.832000,0.000000
48.853333,0.000000
48.874667,0.000000
48.896000,0.000000
48.917333,0.000000
48.938667,0.000000
48.960000,0.000000
48.981333,0.000941
49.002667,0.867428
49.024000,0.000000
49.045333,0.000000
49.066667,0.000000
49.088000,0.000000
49.109333,0.000000
49.130667,0.000000
49.152000,0.000000
49.173333,0.000000
49.194667,0.000000
49.216000,0.000000
49.237333,0.040401
49.258667,0.222635
49.280000,0.000000
49.301333,0.000000
49.322667,0.000000
49.344000,0.000000
49.365333,0.000000
49.386667,0.000000
49.408000,0.000000
49.429333,0.000000
49.450667,0.000000
49.472000,0.000000
49.493333,0.411112
49.514667,0.013538
49.536000,0.000000
49.557333,0.000000
49.578667,0.000000
49.600000,0.000000
49.621333,0.000000
49.642667,0.000000
49.664000,0.000000
49.685333,0.000000
49.706667,0.000000
49.728000,0.000063
49.749333,0.991151
49.770667,0.000195
49.792000,0.000000
49.813333,0.000000
49.834667,0.000000
49.856000,0.000000
49.877333,0.000000
49.898667,0.000000
49.920000,0.000000
49.941333,0.000000
49.962667,0.000000
49.984000,0.005976
50.005333,0.566154
50.026667,0.000000
50.048000,0.000000
50.069333,0.000000
50.090667,0.000000
50.112000,0.000000
50.133333,0.000000
50.154667,0.000000
50.176000,0.000000
50.197333,0.000000
50.218667,0.000000
50.240000,0.135335
50.261333,0.076621
50.282667,0.000000
50.304000,0.000000
50.325333,0.000000
50.346667,0.000000
50.368000,0.000000
50.389333,0.000000
50.410667,0.000000
50.432000,0.000000
50.453333,0.000000
50.474667,0.000003
50.496000,0.726149
50.517333,0.002457
50.538667,0.000000
50.560000,0.000000
50.581333,0.000000
50.602667,0.000000
50.624000,0.000000
50.645333,0.000000
50.666667,0.000000
50.688000,0.000000
50.709333,0.000000
50.730667,0.000567
50.752000,0.923116
50.773333,0.000000
50.794667,0.000000
50.816000,0.000000
50.837333,0.000000
50.858667,0.000000
50.880000,0.000000
50.901333,0.000000
50.922667,0.000000
50.944000,0.000000
50.965333,0.000000
50.986667,0.028566
51.008000,0.278037
51.029333,0.000000
51.050667,0.000000
51.072000,0.000000
51.093333,0.000000
51.114667,0.000000
51.136000,0.000000
51.157333,0.000000
51.178667,0.000000
51.200000,0.000000
51.221333,0.000000
51.242667,0.341108
51.264000,0.019841
51.285333,0.000000
51.306667,0.000000
51.328000,0.000000
51.349333,0.000000
51.370667,0.000000
51.392000,0.000000
51.413333,0.000000
51.434667,0.000000
51.456000,0.000000
51.477333,0.000034
51.498667,0.965069
51.520000,0.000335
51.541333,0.000000
51.562667,0.000000
51.584000,0.000000
51.605333,0.000000
51.626667,0.000000
51.648000,0.000000
51.669333,0.000000
51.690667,0.000000
51.712000,0.000000
51.733333,0.003866
51.754667,0.646905
51.776000,0.000000
51.797333,0.000000
51.818667,0.000000
51.840000,0.000000
51.861333,0.000000
51.882667,0.000000
51.904000,0.000000
51.925333,0.000000
51.946667,0.000000
51.968000,0.000000
51.989333,0.102740
52.010667,0.102740
52.032000,0.000000
52.053333,0.000000
52.074667,0.000000
52.096000,0.000000
52.117333,0.000000
52.138667,0.000000
52.160000,0.000000
52.181333,0.000000
52.202667,0.000000
52.224000,0.000001
52.245333,0.646905
52.266667,0.003866
52.288000,0.000000
52.309333,0.000000
52.330667,0.000000
52.352000,0.000000
52.373333,0.000000
52.394667,0.000000
52.416000,0.000000
52.437333,0.000000
52.458667,0.000000
52.480000,0.000335
52.501333,0.965069
52.522667,0.000000
52.544000,0.000000
52.565333,0.000000
52.586667,0.000000
52.608000,0.000000
52.629333,0.000000
52.650667,0.000000
52.672000,0.000000
52.693333,0.000000
52.714667,0.000000
52.736000,0.019841
52.757333,0.341108
52.778667,0.000000
52.800000,0.000000
52.821333,0.000000
52.842667,0.000000
52.864000,0.000000
52.885333,0.000000
52.906667,0.000000
52.928000,0.000000
52.949333,0.000000
52.970667,0.000000
52.992000,0.278037
53.013333,0.028566
53.034667,0.000000
53.056000,0.000000
53.077333,0.000000
53.098667,0.000000
53.120000,0.000000
53.141333,0.000000
53.162667,0.000000
53.184000,0.000000
53.205333,0.000000
53.226667,0.000019
53.248000,0.923116
53.269333,0.000567
53.290667,0.000000
53.312000,0.000000
53.333333,0.000000
53.354667,0.000000
53.376000,0.000000
53.397333,0.000000
53.418667,0.000000
53.440000,0.000000
53.461333,0.000000
53.482667,0.002457
53.504000,0.726149
53.525333,0.000000
53.546667,0.000000
53.568000,0.000000
53.589333,0.000000
53.610667,0.000000
53.632000,0.000000
53.653333,0.000000
53.674667,0.000000
53.696000,0.000000
53.717333,0.000000
53.738667,0.076621
53.760000,0.135335
53.781333,0.000000
53.802667,0.000000
53.824000,0.000000
53.845333,0.000000
53.866667,0.000000
53.888000,0.000000
53.909333,0.000000
53.930667,0.000000
53.952000,0.000000
53.973333,0.000001
53.994667,0.566154
54.016000,0.005976
54.037333,0.000000
54.058667,0.000000
54.080000,0.000000
54.101333,0.000000
54.122667,0.000000
54.144000,0.000000
54.165333,0.000000
54.186667,0.000000
54.208000,0.000000
54.229333,0.000195
54.250667,0.991151
54.272000,0.000000
54.293333,0.000000
54.314667,0.000000
54.336000,0.000000
54.357333,0.000000
54.378667,0.000000
54.400000,0.000000
54.421333,0.000000
54.442667,0.000000
54.464000,0.000000
54.485333,0.013538
54.506667,0.411112
54.528000,0.000000
54.549333,0.000000
54.570667,0.000000
54.592000,0.000000
54.613333,0.000000
54.634667,0.000000
54.656000,0.000000
54.677333,0.000000
54.698667,0.000000
54.720000,0.000000
54.741333,0.222635
54.762667,0.040401
54.784000,0.000000
54.805333,0.000000
54.826667,0.000000
54.848000,0.000000
54.869333,0.000000
54.890667,0.000000
54.912000,0.000000
54.933333,0.000000
54.954667,0.000000
54.976000,0.000010
54.997333,0.867428
55.018667,0.000941
55.040000,0.000000
55.061333,0.000000
55.082667,0.000000
55.104000,0.000000
55.125333,0.000000
55.146667,0.000000
55.168000,0.000000
55.189333,0.000000
55.210667,0.000000
55.232000,0.001534
55.253333,0.800737
55.274667,0.000000
55.296000,0.000000
55.317333,0.000000
55.338667,0.000000
55.360000,0.000000
55.381333,0.000000
55.402667,0.000000
55.424000,0.000000
55.445333,0.000000
55.466667,0.000000
55.488000,0.056135
55.509333,0.175131
55.530667,0.000000
55.552000,0.000000
55.573333,0.000000
55.594667,0.000000
55.616000,0.000000
55.637333,0.000000
55.658667,0.000000
55.680000,0.000000
55.701333,0.000000
55.722667,0.000000
55.744000,0.486752
55.765333,0.009075
55.786667,0.000000
55.808000,0.000000
55.829333,0.000000
55.850667,0.000000
55.872000,0.000000
55.893333,0.000000
55.914667,0.000000
55.936000,0.000000
55.957333,0.000000
55.978667,0.000111
56.000000,1.000000
56.021333,0.000111
56.042667,0.000000
56.064000,0.000000
56.085333,0.000000
56.106667,0.000000
56.128000,0.000000
56.149333,0.000000
56.170667,0.000000
56.192000,0.000000
56.213333,0.000000
56.234667,0.009075
56.256000,0.486752
56.277333,0.000000
56.298667,0.000000
56.320000,0.000000
56.341333,0.000000
56.362667,0.000000
56.384000,0.000000
56.405333,0.000000
56.426667,0.000000
56.448000,0.000000
56.469333,0.000000
56.490667,0.175131
56.512000,0.056135
56.533333,0.000000
56.554667,0.000000
56.576000,0.000000
56.597333,0.000000
56.618667,0.000000
56.640000,0.000000
56.661333,0.000000
56.682667,0.000000
56.704000,0.000000
56.725333,0.000005
56.746667,0.800737
56.768000,0.001534
56.789333,0.000000
56.810667,0.000000
56.832000,0.000000
56.853333,0.000000
56.874667,0.000000
56.896000,0.000000
56.917333,0.000000
56.938667,0.000000
56.960000,0.000000
56.981333,0.000941
57.002667,0.867428
57.024000,0.000000
57.045333,0.000000
57.066667,0.000000
57.088000,0.000000
57.109333,0.000000
57.130667,0.000000
57.152000,0.000000
57.173333,0.000000
57.194667,0.000000
57.216000,0.000000
57.237333,0.040401
57.258667,0.222635
57.280000,0.000000
57.301333,0.000000
57.322667,0.000000
57.344000,0.000000
57.365333,0.000000
57.386667,0.000000
57.408000,0.000000
57.429333,0.000000
57.450667,0.000000
57.472000,0.000000
57.493333,0.411112
57.514667,0.013538
57.536000,0.000000
57.557333,0.000000
57.578667,0.000000
57.600000,0.000000
57.621333,0.000000
57.642667,0.000000
57.664000,0.000000
57.685333,0.000000
57.706667,0.000000
57.728000,0.000063
57.749333,0.991151
57.770667,0.000195
57.792000,0.000000
57.813333,0.000000
57.834667,0.000000
57.856000,0.000000
57.877333,0.000000
57.898667,0.000000
57.920000,0.000000
57.941333,0.000000
57.962667,0.000000
57.984000,0.005976
58.005333,0.566154
58.026667,0.000000
58.048000,0.000000
58.069333,0.000000
58.090667,0.000000
58.112000,0.000000
58.133333,0.000000
58.154667,0.000000
58.176000,0.000000
58.197333,0.000000
58.218667,0.000000
58.240000,0.135335
58.261333,0.076621
58.282667,0.000000
58.304000,0.000000
58.325333,0.000000
58.346667,0.000000
58.368000,0.000000
58.389333,0.000000
58.410667,0.000000
58.432000,0.000000
58.453333,0.000000
58.474667,0.000003
58.496000,0.726149
58.517333,0.002457
58.538667,0.000000
58.560000,0.000000
58.581333,0.000000
58.602667,0.000000
58.624000,0.000000
58.645333,0.000000
58.666667,0.000000
58.688000,0.000000
58.709333,0.000000
58.730667,0.000567
58.752000,0.923116
58.773333,0.000000
58.794667,0.000000
58.816000,0.000000
58.837333,0.000000
58.858667,0.000000
58.880000,0.000000
58.901333,0.000000
58.922667,0.000000
58.944000,0.000000
58.965333,0.000000
58.986667,0.028566
59.008000,0.278037
59.029333,0.000000
59.050667,0.000000
59.072000,0.000000
59.093333,0.000000
59.114667,0.000000
59.136000,0.000000
59.157333,0.000000
59.178667,0.000000
59.200000,0.000000
59.221333,0.000000
59.242667,0.341108
59.264000,0.019841
59.285333,0.000000
59.306667,0.000000
59.328000,0.000000
59.349333,0.000000
59.370667,0.000000
59.392000,0.000000
59.413333,0.000000
59.434667,0.000000
59.456000,0.000000
59.477333,0.000034
59.498667,0.965069
59.520000,0.000335
59.541333,0.000000
59.562667,0.000000
59.584000,0.000000
59.605333,0.000000
59.626667,0.000000
59.648000,0.000000
59.669333,0.000000
59.690667,0.000000
59.712000,0.000000
59.733333,0.003866
59.754667,0.646905
59.776000,0.000000
59.797333,0.000000
59.818667,0.000000
59.840000,0.000000
59.861333,0.000000
59.882667,0.000000
59.904000,0.000000
59.925333,0.000000
59.946667,0.000000
59.968000,0.000000
59.989333,0.102740
60.010667,0.102740
60.032000,0.000000
60.053333,0.000000
60.074667,0.000000
60.096000,0.000000
60.117333,0.000000
60.138667,0.000000
60.160000,0.000000
60.181333,0.000000
60.202667,0.000000
60.224000,0.000001
60.245333,0.646905
60.266667,0.003866
60.288000,0.000000
60.309333,0.000000
60.330667,0.000000
60.352000,0.000000
60.373333,0.000000
60.394667,0.000000
60.416000,0.000000
60.437333,0.000000
60.458667,0.000000
60.480000,0.000335
60.501333,0.965069
60.522667,0.000000
60.544000,0.000000
60.565333,0.000000
60.586667,0.000000
60.608000,0.000000
60.629333,0.000000
60.650667,0.000000
60.672000,0.000000
60.693333,0.000000
60.714667,0.000000
60.736000,0.019841
60.757333,0.341108
60.778667,0.000000
60.800000,0.000000
60.821333,0.000000
60.842667,0.000000
60.864000,0.000000
60.885333,0.000000
60.906667,0.000000
60.928000,0.000000
60.949333,0.000000
60.970667,0.000000
60.992000,0.278037
61.013333,0.028566
61.034667,0.000000
61.056000,0.000000
61.077333,0.000000
61.098667,0.000000
61.120000,0.000000
61.141333,0.000000
61.162667,0.000000
61.184000,0.000000
61.205333,0.000000
61.226667,0.000019
61.248000,0.923116
61.269333,0.000567
61.290667,0.000000
61.312000,0.000000
61.333333,0.000000
61.354667,0.000000
